,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,1.,0.725,1.,0.1068,0.1336
DCC_joint,nan,-0.5083,-,0.0008,0.0744,0.0001,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,1.1154,5.6847,-,1.,1.,0.0014,1.,0.0000,0.0000
SW_cross_validated,nan,1.1839,3.596,0.3308,-,1.,0.6459,1.,0.0000,0.0000
SW_15,nan,1.5207,6.514,1.3694,0.5019,-,0.1069,1.,0.0000,0.0000
SW_30,nan,2.5491,11.1671,5.4092,2.6041,3.4325,-,0.2437,0.0000,0.0000
SW_60,nan,1.6529,7.0687,1.834,0.7635,0.3997,-3.0582,-,0.0000,0.0000
SW_120,nan,-3.4331,-11.8136,-19.3329,-9.9661,-18.4861,-27.2929,-19.5105,-,1.
sFC,nan,-3.3318,-12.9962,-21.9565,-10.0374,-20.2014,-32.1042,-21.4942,0.9344,-
