,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-8.35,-15.95,-10.51,-11.23,-15.76,-16.57,-1.02,-0.13
DCC_joint,,-8.35,,-5.22,-4.80,-4.48,-8.56,-8.19,6.55,8.69
DCC_bivariate_loop,,-15.95,-5.22,,-1.21,-0.41,-4.67,-3.90,12.89,16.75
SW_cross_validated,,-10.51,-4.80,-1.21,,0.74,-2.58,-1.80,9.47,10.65
SW_15,,-11.23,-4.48,-0.41,0.74,,-3.62,-2.85,9.87,11.46
SW_30,,-15.76,-8.56,-4.67,-2.58,-3.62,,1.02,14.13,16.07
SW_60,,-16.57,-8.19,-3.90,-1.80,-2.85,1.02,,14.50,17.01
SW_120,,-1.02,6.55,12.89,9.47,9.87,14.13,14.50,,1.04
sFC,,-0.13,8.69,16.75,10.65,11.46,16.07,17.01,1.04,
