,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0773,0.0038,0.0000,0.0000,0.0016,0.0000,1.
DCC_joint,nan,-0.6509,-,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0066
DCC_bivariate_loop,nan,3.5783,9.8229,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-4.9419,-6.6105,-11.1724,-,0.0000,0.0001,1.,1.,0.0035
SW_15,nan,-23.0203,-44.0972,-46.3729,-19.8156,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-11.7269,-21.5124,-26.1818,-6.9005,17.1152,-,0.0000,0.0000,0.0000
SW_60,nan,-5.3564,-9.1799,-15.1117,0.3796,26.8246,9.6089,-,0.0996,0.0001
SW_120,nan,-7.8052,-17.6877,-23.3662,-2.0142,28.4021,7.9015,-3.4644,-,0.0000
sFC,nan,-2.124,-4.6904,-13.9405,4.9831,43.1826,19.6997,6.8953,15.2931,-
