,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.25,1.60,0.28,1.54,2.59,0.74,0.45,0.12
DCC_joint,,1.25,,0.37,0.45,0.49,1.50,2.03,1.62,1.64
DCC_bivariate_loop,,1.60,0.37,,0.67,0.17,1.17,2.38,1.95,2.04
SW_cross_validated,,0.28,0.45,0.67,,0.74,1.41,0.69,0.54,0.36
SW_15,,1.54,0.49,0.17,0.74,,0.89,2.19,1.86,1.84
SW_30,,2.59,1.50,1.17,1.41,0.89,,3.28,2.87,3.04
SW_60,,0.74,2.03,2.38,0.69,2.19,3.28,,0.23,0.82
SW_120,,0.45,1.62,1.95,0.54,1.86,2.87,0.23,,0.43
sFC,,0.12,1.64,2.04,0.36,1.84,3.04,0.82,0.43,
