,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-8.5985,-,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-11.5648,-3.9287,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0231
SW_cross_validated,nan,-26.5882,-21.5927,-16.6303,-,0.0000,0.0000,0.0000,1.,0.0000
SW_15,nan,-78.6111,-85.3277,-75.2475,-57.6977,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-50.0254,-50.0787,-42.6339,-24.8613,36.3492,-,0.0000,0.0000,0.0000
SW_60,nan,-34.2893,-30.9272,-24.7152,-6.5646,57.7027,20.617,-,0.0000,0.0000
SW_120,nan,-24.3819,-19.2393,-15.0688,-0.3308,49.3246,21.1553,5.3163,-,0.0000
sFC,nan,-8.6277,-0.3537,3.4403,20.3819,80.6313,47.2686,29.0321,18.3365,-
