,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.73,2.18,11.20,45.87,29.52,17.92,10.70,1.45
DCC_joint,,0.73,,2.69,17.02,78.38,45.96,24.06,12.16,1.20
DCC_bivariate_loop,,2.18,2.69,,14.75,75.49,43.62,22.33,11.04,0.75
SW_cross_validated,,11.20,17.02,14.75,,49.79,25.51,10.20,3.40,12.38
SW_15,,45.87,78.38,75.49,49.79,,21.21,28.08,22.99,58.12
SW_30,,29.52,45.96,43.62,25.51,21.21,,10.53,11.14,35.59
SW_60,,17.92,24.06,22.33,10.20,28.08,10.53,,3.45,19.85
SW_120,,10.70,12.16,11.04,3.40,22.99,11.14,3.45,,10.68
sFC,,1.45,1.20,0.75,12.38,58.12,35.59,19.85,10.68,
