,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.7961e-02,5.2300e-03,8.1698e-05,3.4831e-14,2.4252e-11,1.4726e-08,5.9326e-06,2.1560e-01
DCC_joint,,3.7961e-02,,1.5364e-01,6.3550e-04,1.4611e-16,2.4505e-13,8.9554e-10,1.5558e-05,4.2053e-01
DCC_bivariate_loop,,5.2300e-03,1.5364e-01,,1.4950e-02,2.2842e-15,7.0963e-12,5.4839e-08,4.7876e-04,7.0581e-02
SW_cross_validated,,8.1698e-05,6.3550e-04,1.4950e-02,,4.8160e-13,6.6487e-09,2.6269e-04,2.0271e-01,7.3154e-04
SW_15,,3.4831e-14,1.4611e-16,2.2842e-15,4.8160e-13,,1.7411e-09,2.6463e-13,1.2273e-12,1.8045e-14
SW_30,,2.4252e-11,2.4505e-13,7.0963e-12,6.6487e-09,1.7411e-09,,2.8487e-07,4.9348e-08,2.3011e-11
SW_60,,1.4726e-08,8.9554e-10,5.4839e-08,2.6269e-04,2.6463e-13,2.8487e-07,,6.8321e-03,3.4611e-08
SW_120,,5.9326e-06,1.5558e-05,4.7876e-04,2.0271e-01,1.2273e-12,4.9348e-08,6.8321e-03,,3.7686e-05
sFC,,2.1560e-01,4.2053e-01,7.0581e-02,7.3154e-04,1.8045e-14,2.3011e-11,3.4611e-08,3.7686e-05,
