,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,1.,1.,1.,0.1836,0.1243
DCC_joint,nan,-0.4158,-,0.0004,0.1173,1.,0.0000,0.0008,0.0000,0.0000
DCC_bivariate_loop,nan,1.3476,5.9871,-,1.,0.0953,0.6746,1.,0.0000,0.0000
SW_cross_validated,nan,1.2103,3.3908,-0.0729,-,1.,1.,1.,0.0000,0.0000
SW_15,nan,0.2444,2.0914,-3.4842,-2.0395,-,0.0002,0.0594,0.0000,0.0000
SW_30,nan,2.0012,9.8513,2.5835,1.3783,6.4358,-,1.,0.0000,0.0000
SW_60,nan,1.6341,5.6668,0.8852,0.6544,3.6966,-0.9114,-,0.0000,0.0000
SW_120,nan,-3.1876,-11.4348,-18.872,-9.2992,-12.8019,-30.2425,-14.8011,-,1.
sFC,nan,-3.3645,-13.5247,-21.8596,-9.8722,-14.6375,-40.2376,-16.1768,-1.2598,-
